track_id;audio_md5;end_of_fade_in;start_of_fade_out;analysis_sample_rate;duration;loudness;tempo;key;key_confidence;mode;mode_confidence;time_signature;time_signature_confidence;danceability;energy;artist_id;artist_name;artist_location;artist_familiarity;artist_hotttnesss;genre;release;song_id;title;song_hotttnesss;year
TRAUFRR128F930B7CC;ae72b1ff4538ff360bb5784089867333;0;231.056;22050;236.14649;-2.653;94.998;8;0.344;1;0.55;4;1;0;0;ARI6CSW1187B9AF09A;Eko Fresh feat. Capkekz;M�engladbach, Germany;0.689494764992843;0.355905629781403;;Hart(z) IV;SOPDHNR12AB017BDB9;Das ist mein Viertel;0.270775998946327;0
TRAUFZP12903CF266F;55a65adf209bf9b464ac4085fd2faace;0;318.671;22050;329.24689;-8.159;151.676;2;0.702;1;0.658;4;0.517;0;0;AR2G8UI1187FB3F33C;Barbara Fairchild;Knobel, AK;0.428300267355949;0.371237573581351;;He Kept On Loving Me;SOAORIB12AC9072D42;The Other Side Of That Hill;NA;0
TRAUFZY12903CD738A;a1b9760ba5271a86b1b5369fa67d1b6d;0;233.419;22050;241.60608;-7.724;160.68;4;0.391;0;0.501;4;0.463;0;0;ARSX6IX1187B9B640C;Big Star;Memphis, TN;0.741040432796119;0.496508118720573;;Keep An Eye On The Sky;SOJNRPI12AB018E779;Watch The Sunrise [Live at Lafayette's Music Room_ Memphis_ TN_ January 1973];0.373820275589652;0
TRAUGHD128F42A8B9B;22d7f40ef9b33fb2a65fe7affcba750b;6.153;356.084;22050;405.41995;-7.495;92.699;11;0.545;1;0.508;5;0.78;0;0;ARIMW0M1187B99EC59;TEN MADISON;;0.448013836362171;0.348295196786163;;From Lust To Dust;SOFPFTF12A8C14172C;Elementro;0;2003
TRAUGIS128F92EB03D;63d8a91314466be9f66d9499ab75f652;0;169.97;22050;173.24363;-20.884;95.278;7;0.683;1;0.652;4;0.74;0;0;ARKEFM61187B9A8202;Moon Mullican;Corrigan, Polk County, TX;0.386716175360115;0.281887097438807;;Moon's Tune;SOUGTLE12A8C14547F;Kangaroo Blues;NA;0
TRAUGLQ128F1495E6D;b831ce9e02856fb214cf482074e71a48;0;156.154;22050;161.59302;-19.397;179.609;7;0.51;1;0.498;4;0;0;0;ARODFDS1187FB57348;Sergio Mendes;Niteroi, Brazil;0.649095050470237;0.417601488248227;;In Person At El Matador;SOILNCG12A6D4F9D6C;Tem Do de Mim (Live At El Matador_ San Francisco);0;0
TRAUGLZ128F14AE500;42593da385553c26f8b332bc21c7138b;0.363;199.192;22050;208.50893;-21.716;93.542;9;0.558;1;0.669;4;0.363;0;0;ARHO1WI1187B98CB84;Michael Card;;0.0155578806830164;0.344246580364038;;The Way Of Wisdom;SOXDBMM12A6D4F9C58;Arise_ My Love (Song Of Solomon);0.334706549069221;0
TRAUGNY12903CFEFB5;db8fd074a80ed676aecaf73ee1935525;0;155.905;22050;160.31302;-11.242;120.091;4;0.706;0;0.68;4;1;0;0;ARNFLMN1187FB50BB3;Chroma Key;Canada;0.578824936196846;0.401059706617631;;Graveyard Mountain Home;SOHEWXI12AB018960E;Salvation;0.495453136524645;2004
TRAUGQI128F4295BD1;4416634f7dfa25f29f1ef82633767c62;0.334;204.655;22050;208.79628;-2.983;199.004;0;0.529;0;0.662;4;0.697;0;0;AR4YKRO1187B9B7829;The Red Jumpsuit Apparatus;Middleburg, Florida;0.911044197305452;0.570192014644915;;Don't You Fake It;SOQMROZ12AF729B758;In Fate's Hands (Album Version);0.604088178077803;2006
TRAUGRD128F425E997;e5d5ec17cc64108f719cd9658ef85c05;2.577;193.44;22050;205.45261;-6.692;143.864;4;0.593;0;0.581;4;0.447;0;0;ARJD6I01187FB50347;Anna Abreu;;0.612576141799483;0.415748475536102;;Anna Abreu;SOSUVLO12A8AE487E6;Shame;0.478726288480335;2007
TRAUGRP128F92D84A5;b778464d65a889311c97d38e05e42dcd;0.323;225.164;22050;236.5122;-14.249;91.16;11;0.014;0;0.531;4;0.99;0;0;ARIOTFR1187B98F316;Mykill Miers;United States;0.444184730365418;0.326555905111742;;The Trials Of Job;SOCRSPK12A8C142FF8;Listen;NA;0
TRAUGTI128F4273726;d2dd2c8e9bf55cdec998492913bbcf5b;0;598.97;22050;608.23465;-10.289;127.996;11;0.793;0;0.632;4;0;0;0;AR6U7461187FB59499;Rachael Starr;;0.614394091554382;0.427903697847785;;Till There Was You;SODUSRP12A6D4FA762;Till There Was You (John Creamer & Stephane K Remix);0.54138138053351;2005
TRAUGTX128F92DCEFD;c674bfda5192804757d1dac8a85fc75f;0;348.45;22050;351.73832;-12.302;124.471;9;0.342;1;0.301;1;0;0;0;ARRR4Y81187FB524CE;Lonnie Brooks;Dubuisson, LA;0.44219614052356;0.384763787984719;;Sweet Home Chicago (Paris 1975) (Blues Reference);SOCBUSG12AB0180568;Two Guitars Shuffle (take 1);0.464335377379483;0
TRAUGVF128F92EFCF8;34d2bd757a07b72d56fe7650032f324a;0.154;162.923;22050;169.63873;-14.257;123.531;4;0.624;1;0.608;4;0;0;0;AR7CCCC1187FB578FF;Don Gibson;Shelby, North Carolina;0.540750151435823;0.379651219002061;;Lonesome Number One;SOBHYLB12A8C1424C4;I Love No One But You;0;1991
TRAUGWE128F42670DB;a34fb58e975be1ea4fc02f1872e62856;0.55;301.952;22050;312.76363;-13.455;123.352;7;0.386;1;0.38;4;0.352;0;0;ARHZCG01187B99E4DE;Stanley Clarke;Philadelphia, PA;0.65788311634501;0.464886257132149;;East River Drive;SOCYTTZ12A8C1316EC;What If I Forget The Champagne;0.37253003936608;1998
TRAUGWY12903C9D7BE;45590692bb0157f7e9f67f0150438dad;0.583;137.677;22050;143.67302;-15.316;128.636;6;0.447;0;0.526;4;0.103;0;0;AR1PQYO1187B98BEC9;Hélio Ziskind;;0.351269291182512;0;;O Gigante Da Floresta;SOFUNWZ12AB01831A9;A história do incêndio do jequitibá de Carangola (Part 1);NA;0
TRAUGYG128F428A174;75ff3f0913c6a4b39c40e077c267f329;0;81.11;22050;81.10975;-3.869;168.752;1;0.472;1;0.397;1;0;0;0;ARF84A41187B9A34E7;Rancid;Bay Area, CA;0.850728265858401;0.542054631463773;;Rancid;SOWDGVW12A8C13B9B7;Meteor Of War (Album Version);NA;0
TRAUHJH128F92CA20E;541c58c4be427c15c6d9cb592da48313;0;168.24;22050;171.65016;-20.075;84.737;1;0.619;1;0.624;3;0.713;0;0;AR08YJF1187B9B2D59;Joe Turner;Florida;0.529659330886752;0.31311203183459;;Diggin' Deeper Volume 3;SOZNTWU12A8C1453CF;Nobody In Mind;NA;0
TRAUHOO12903CCEC82;aa3c07a375e6e940a5222fd3714670e3;0.12;244.611;22050;252.3424;-5.641;179.888;2;1;1;0.76;1;0;0;0;ARB78VW1187B98F81C;George Nooks;;0.563750448070737;0.339532420349374;;George Nooks Sings Dennis Brown;SONYDNP12AB0186DCE;Your Love (Got a Hold of Me) instrumental;NA;0
TRAUHQT128F932AF4F;d83ca324dfbca7b7fd405b4c7232f04e;0.485;218.482;22050;235.31057;-18.638;63.993;0;0.363;1;0.58;1;0.637;0;0;AR3GYKU1187B996AB9;Jim Kweskin;Stamford, CT;0.34173223003614;0.296823950795106;;Garden Of Joy;SODICFT12AB01836D3;Kaloobafak [I'm Confessin' (That I Love You)] (LP Version);NA;0
TRAUHRT128F4283B17;be78d192d77e878edc2db5535f79e3bd;0;298.109;22050;298.10893;-9.226;120.016;5;0.563;1;0.581;3;0.798;0;0;ARZCXO91187FB53708;Justin;Georgia;0.782555689040213;0.33536857774642;;Justin One Good Show Concert;SOLRXEG12A8C13D5E7;Wo You Jin Ri;NA;0
TRAUHVP128F933657C;9e66a711359c19d769507debfb521058;7.866;423.027;22050;433.94567;-7.77;89.385;6;0.114;1;0.46;4;0.234;0;0;AR4MCB01187B98BF5C;Atman;;0.526077280016743;0.37456025292704;;97 | 07;SOHWNYG12A81C208D4;All Is One;NA;1998
TRAUHXR12903CBDFE4;2106fdd332db197c042d053fecf1afe7;2.937;391.488;22050;399.82975;-7.715;140.077;0;0.238;1;0.4;4;0.716;0;0;AR12EOE1187FB3AE26;The Pineapple Thief;;0.58746643674791;0.485198263143795;;Little Man;SOQSPFC12AB018C494;Run A Mile;0.569178686445036;2006
TRAUHZI12903CF91BE;c5186402df591dab3eae9d5a625308a7;0.107;160.34;22050;167.20934;-24.082;80.959;7;0.106;1;0.465;7;0.649;0;0;ARV5O111187B9A3F3A;Carl Davis;Bellevue Washington USA;0.415287181858768;0.319074623895482;;DAVIS_ C.: Cranford (Davis);SOSJWQO12AC9070E86;Cranford: Deborah's Vigil;NA;0
TRAUIBK128F9345A79;88e8211f5e4f00e807be5c25d6a08178;0.368;126.212;22050;140.06812;-4.564;205.553;0;0.435;1;0.578;4;0;0;0;AR1GYND1187B9A9CD3;Diesel Boy;Santa Rosa, California;0.567814264000977;0.376688631022099;;Venus Envy;SOQVVDQ12AB018300C;Dragonfly;0.340922755864378;1998
TRAUIGU128F92EA6DA;e8a769a2fa6f6d77dba3e473002681ce;0.194;274.546;22050;274.54649;-9.748;154.01;0;0.917;1;0.549;1;0;0;0;ARWAPYC1187FB3FCAF;S.U.P;;0.406166634913959;0.272385459553457;;The Cube 1998;SOUMTXR12AB017BAB4;4tx.31b;NA;1993
TRAUIHC128F427EEF9;e86d31304a9f5e963e7fcf2a44925e05;0.061;234.754;22050;237.68771;-24.905;105.641;8;0.869;1;0.547;5;0.829;0;0;AR6CLFP1187B9ACB94;Daniel Johnston;Sacramento, CA;0.713322146546721;0.473613189375399;;Retired Boxer;SOFJQSW12A58A7DD3B;Oh No;0.51142432568646;1984
TRAUIMO128F147C31C;97f106442b79f0a3f8453cc41256305d;0;279.383;22050;302.86322;-7.838;129.316;7;0.338;1;0.53;4;0.35;0;0;ARNF6401187FB57032;Sophie B. Hawkins;New York, NY [Manhattan];0.713274972364229;0.377593081771895;;Timbre;SOCHHXJ12A6D4F8E9B;32 Lines (Album Version);NA;1999
TRAUIMQ128F14932D0;4fbf4c6896149fdb1f372d45e125ea24;0.821;147.255;22050;155.58485;-15.88;90.278;4;0.031;0;0.29;3;0.574;0;0;ARMQUXW12509412F2F;Georges Parys;;0.345612725050007;0;;Le Cinema De Michel Audiard;SOCPWFB12A6D4FA899;Levallois Monte Carlo;NA;0
TRAUIOQ128F92EDC51;2485c4a4c4b8d1c295e69b109a349a5e;8.231;113.528;22050;122.64444;-10.18;173.669;1;0.322;0;0.383;4;0.304;0;0;ARNFTGS1187B9A465F;Circle Jerks;California - LA;0.666522676566775;0.414079473031752;;Wild In the Streets;SOLMXIE12A8C1429A8;Question Authority;0.665544601962968;1982
TRAUISB128F423D3F0;47ad17577f670e2d63b109861eb4ba2c;6.873;285.925;22050;291.91791;-13.75;103.258;9;0.776;1;0.54;4;0.795;0;0;ARM3QKQ1187FB421E0;Deville_ Willy;New York, New York;0.613598057260872;0.377720338384473;;Loup Garou;SOZIQEG12A8AE46F8E;Loup Garou;0.212045405483719;1996
TRAUIXE128F148437B;9f429be5ef3a0d08a16895723bb13c45;0.142;60.262;22050;67.05587;-24.522;110.933;11;0;1;0;1;0.419;0;0;ARPNJUD122BCFCB9B4;Dark Shadows;AUSTRALIA;0.526356117707832;0.242514849210192;;House Of Dark Shadows and Night Of Dark Shadows;SOZIQBP12A58A79F4E;The Taking Of Angelique;NA;0
TRAUIYH128E078DA2F;b146c7e889aff4e267577da3de35038f;0.29;161.21;22050;168.77669;-13.478;92.76;6;1;1;0.902;4;0.686;0;0;ARDFZE61187FB45994;Jake Hess;Tennessee;0.374553435682161;0.327543813378124;;Tribute To Jake Hess;SOVKHXD12A67020C86;So Many Reasons;NA;2004
TRAUJEB128F4240FD4;112836cf581841fff913fef4be7ccb1d;0.376;185.481;22050;200.12363;-18.896;118.596;10;0.576;1;0.5;1;0;0;0;AR9ST641187B99B4DE;Cal Tjader;St. Louis, MO;0.624200327635101;0.369076870548991;;Sounds Out Burt Bacharach;SODWIDL12A6D4FA5F2;Anyone Who Had A Heart;NA;2003
TRAUJEV128F92E3176;53275b427480678cf07f3dcb5996ec81;0.096;225.083;22050;232.48934;-6.327;99.977;5;0.698;1;0.729;4;0.876;0;0;ARAMB6Q1187B99DE68;Fiona Sit;;0.439628577427035;0.360813234573563;;It's My Day;SOFOXRS12AB017BD2E;Xin Bu Liao Qing;NA;0
TRAUJKJ128E078FA48;3f7ce9c5de4ce6383f94b4b2dda0dd91;0.078;211.609;22050;228.70159;-10.736;128.684;8;0.244;0;0.418;4;1;0;0;ARC8CQZ1187B98DECA;Jack Johnson;Galveston, TX;0.832011769131966;0.677482479432404;;Brushfire Fairytales;SOOQPIK12A6701F1C5;Fortunate Fool;0.824206502016078;2000
TRAUJLJ128E0784E7C;e17c6ef64e9a61f86583919be1f2223b;0;238.748;22050;246.33424;-5.268;96.708;6;0.306;1;0.349;4;0.949;0;0;AR3FE581187FB3F90A;Fabolous;Brooklyn, NY;0.57168162657453;0.540007750209933;;Street Dreams;SOIMRXV12A58A7F1B5;Trade It All PT2  (Early Fade Amended Version- Bonus Track) (featuring P. Diddy & Jagged Edge);0.541105826901692;2003
TRAUJMN128F421A8EC;bc63416ed6201f6122736ceb34c68436;0;329.334;22050;335.69914;-4.559;100.173;0;0.816;1;0.781;4;1;0;0;ARJIWJH1187FB3F6B9;Elvin Bishop;Glendale, CA;0.558475816180573;0.407887969619077;;Gettin' My Groove Back;SOOBTKZ12A58A7B0B0;I'll Be Glad;0.334706549069221;2005
TRAUJOU128F9325DE7;2f6184cda1503420a3b3c16204d318e1;6.711;236.321;22050;246.46485;-11.936;103.145;4;0.505;0;0.406;3;1;0;0;ARODBRG1187FB3FD99;Nick Cave & The Bad Seeds;;0.694025280206236;0.479407675575148;;From Her To Eternity (2009 Digital Remaster);SOKHMJO12AB01832DA;Wings Off Flies (2009 Digital Remaster);NA;0
TRAUJPQ128F930D4C5;bfa81dae96e879dcb744c59bfaad6020;0;249.667;22050;252.21179;-3.708;164.963;9;1;1;0.763;4;0.688;0;0;ARK3PWH1187B9A441D;Showbread;;0.698619546972921;0.546745176247117;;The Fear Of God;SORYBLZ12AF72A4286;Nothing Matters Anymore;NA;2009
TRAUJTZ12903CF7BB4;b1ed8affa1602d7cf0802cf26a621e35;0.898;189.068;22050;191.99955;-11.516;183.709;0;0.641;1;0.826;4;0;0;0;AR91C8S1187B990901;Bruce Springsteen;Freehold, NJ;0.850789988555089;0.838095532425465;;Born In The U.S.A.;SOYIXMY12AF72A0734;Working On The Highway;0.751580890905498;1984
TRAUJVM128F422C5A2;650754fe4aaba91df8f6ac3de9844f20;0;193.202;22050;197.79873;-5.586;110.235;10;0.61;1;0.548;4;1;0;0;ARK3PWH1187B9A441D;Showbread;;0.698619546972921;0.546745176247117;;Nervosa;SOXXZFP12A8AE47061;The Pig;NA;2008
TRAUJVS128F93324DA;98840166449eef6be3fb29c573b6ccf8;0.201;356.821;22050;363.31057;-11.098;87.797;0;0.641;1;0.701;4;0.435;0;0;ARKAL321187B9AD4BE;The Gathering;;0.780309850684691;0.485682369161474;;Always;SOUEILW12AF72A5701;Gaya's Dream;NA;0
TRAUKGN128F1499A8D;f5d12b8d91c9e894ccf5a977e96b3202;2.049;235.241;22050;242.1024;-7.203;180.06;10;0.656;0;0.692;4;0.166;0;0;ARAENPX1187B990DDA;Timbalada;;0.541928359666046;0.373856344521625;;Alegria Original;SOUBGQW12A6D4F8CE5;Maracaia;0.401095296585168;2006
TRAUKIZ128F4271C85;db80a1e047fc9f36ece7b6a00ec05666;0.38;228.275;22050;241.81506;-6.65;121.993;7;0.286;0;0.41;4;0.787;0;0;ARCEOW71187B9A5A71;B.A.D.;London, England;0.583989842415563;0.47363666453384;;All i;SOYQWAD12A8C139316;Chu Hsin;NA;0
TRAUKJG128F147DAFE;5cb3bcc27dd500e84c06cbdc24f4eb3e;0.375;187.193;22050;198.24281;-15.879;144.082;0;0;1;0.055;4;0.702;0;0;ARTOTKA11E2835EA81;Arne Weise;;0.199668084851604;0;;Minnen _ drömmar och lite till;SOZQFDN12A6D4F8D09;Sommarens sista mås;NA;2002
TRAUKJZ128F9335412;ddae1cad05fa43b0672f72f8583a2256;0;193.802;22050;193.802;-6.01;104.387;0;0.831;1;0.825;4;0;0;0;ARQHLIO1187B98AA6A;Jay Pérez;;0.55010385025617;0.386237682839722;;Tesoros De Colección;SOVSJKJ12AB0183DB7;Ya Basta;0;0
TRAUKKW12903CA89E7;2313a3ce4d55c8e381375d5aaa3af5f1;0;129.671;22050;129.67138;-8.116;140.73;2;0.695;1;0.618;4;0;0;0;AR223M11187B9ADDD6;Marty Robbins;Glendale, AZ;0.609896793188508;0.479045990995443;;Country Style U.S.A. with Ferlin Husky_ Wilburn Brothers_ Benny Martin_ Marty Robbins;SONIRES12AB01872D2;DEU470956112;0.273285955254287;0
TRAUKLO128F4256A09;f2026a03f86361e27877da789d24c9f2;0.398;119.171;22050;126.95465;-13.159;95.95;5;0.818;1;0.564;4;0.92;0;0;ARVQ4QM1187B98AD95;Hank Penny;Birmingham, AL;0.445854631359511;0.347598888683537;;Hank Penny: Crazy Rhythm: The Standard Transcriptions;SOUYPSW12A8C138902;Wang Wang Blues;0.507346896842495;0
TRAUKLS128F4261B3C;d4ad40b469610b57c50660215de63496;0;355.968;22050;361.82159;-7.839;100.091;9;0.479;1;0.372;3;0.64;0;0;AROIHOI122988FEB8E;Mario Rosenstock;;0.334542783657061;0.0490343808484878;;Gift Grub: The Best Of 2004;SOJYIEV12A8C130AAB;Radio Jay;NA;0
TRAUKNJ128F933A413;4cfe36470d291dd15d5cfa4f6fd11cf1;0;158.505;22050;167.26159;-12.43;163.257;4;0.73;1;0.655;1;0;0;0;AREZWC61187FB52DCF;Johnny Nash;Houston, TX;0.5934202959089;0.407283888338925;;I Can See Clearly Now;SOHJNUH12AB01891DE;There Are More Questions Than Answers;NA;1972
TRAUKPE128F425ED86;a237caf8d64a8059a3ffae9d43213d81;0.218;242.382;22050;256.20853;-8.699;196.004;6;0.013;0;0.264;4;0.671;0;0;AR0LVFQ1187B9A84E0;Jason Miles;NY - New York City;0.458055179363004;0.371760895394788;;Miles To Miles;SOUOWYN12A8C13501F;Suba;0.253834736132231;0
TRAUKQC12903CA9374;8f9b2c3d960f9b5744671637799398f2;0.369;279.737;22050;288.86159;-7.687;147.991;9;0.421;0;0.398;4;0.757;0;0;ARSENJW1187B9B053E;Bimbo;;0.518902908572875;0.344757911508165;;Semoga Jalan Dilapangkan Tuhan;SOIPFOS12AB0183721;Lebaran;0;0
TRAUKQD128F932C66D;67b4fd40f84ed861ee531095754ec48d;0;290.249;22050;301.66159;-9.417;97.817;7;0.495;1;0.514;7;1;0;0;ARDYMTV122ECCBC383;Samba Mapangala and Orchestra Virunga;Kenya;0.338448744854403;0;;African Classics;SOMWYQW12AB018373C;Siri;0;0
TRAUKQW128F426D339;ca4aaebbdc53bde8f46350e76c8cd7a3;0.491;116.471;22050;125.3873;-29.374;101.672;9;0.666;1;1;1;0;0;0;AR23EC41187FB4805D;Catherine King/Matthew Schwinghammer/The American Boychoir;New Jersey;0.409827635028269;0.291883421787906;;La bonne cuisine;SOISNKR12A8C139DFA;Trois Noëls québècois (trad): Gabriel;NA;0
TRAUKRO128F92FCFC9;1a975195a492c62ff14c8a121e6d73cb;0.107;276.648;22050;293.72036;-9.785;138.045;6;0.307;1;0.483;4;0.369;0;0;ARMPRI31187FB4F7D9;Falling Into Place;Volos, Greece;0.772871994591937;0.473700501296778;;Every Grave is a Garden;SOXMDLV12A6701E69E;Cell (Album);0.705629188656531;0
TRAUKYS128F14636CB;6c2c0f64b6ed70e7dd6fbda8f220cfa2;0.531;225.715;22050;246.38649;-6.574;84.084;10;1;1;0.812;4;0.564;0;0;AR35YUO1187B9AD83E;Wet Wet Wet;Glasgow, Scotland;0.642280769426378;0.411195687877543;;Picture This;SOWJQRR12A6D4F725C;Love Is All Around;NA;1994
TRAULAE128F92FD865;dabb6576cb18f95c3afc87a92bf9ae46;0.073;248.012;22050;261.0673;-9.435;109.997;8;0.798;1;0.774;7;0.889;0;0;ARYZV2X1187B997BE7;Chris Standring;California - LA;0.564710159052268;0.415937640828159;;Soul Express;SOGKSAD12AF72A35AA;Through the Looking Glass (jazz);NA;2006
TRAULBZ128F4222E7F;2342777c5c4540eca76c942e66cebb0f;0.218;317.324;22050;326.29506;-19.242;78.785;9;0.453;1;0.38;5;0.634;0;0;ARJDWEA1187B9B676F;Bob Newhart;;0.443865074983918;0.372910680758119;;The Button-Down Mind On TV;SOKCPLP12A6D4FB42E;General Chariot Corp. (LP Version);0;0
TRAULEG128F92F035B;b8b634cc60a54d47ce881132e80fea97;0;273.862;22050;278.93506;-5.73;180.06;2;0.431;1;0.235;4;0.238;0;0;ARB5TJM1187B9A71FD;Finntroll;;0.636436672420807;0.429097811993551;;Ur Jordens Djup;SOVXVKR12AB017F9C6;Ormhäxan;0.619267701983281;2007
TRAULGT12903D10B94;14e102a460235f37ff62be1a47e6fab2;1.309;181.737;22050;186.40934;-12.967;52.932;11;0.246;1;0.622;4;0.654;0;0;AR4GAFY1187B9B639D;BB King;Memphis, Tennessee;0.708735400037839;0.542289933434395;;The Road from Itta Bena;SOCCQJE12AB018722F;She Don't Move Me No More;0.394394856100583;1995
TRAULJB128E0786AC7;3f586137d46d08969957836163f238ee;0;259.466;22050;263.96689;-4.763;151.508;6;0.464;1;0.54;4;0.567;0;0;ARFAX4X1187B9A89CB;Beautiful Creatures;;0.540299963799341;0.40083206811995;;Beautiful Creatures;SOYULPJ12A67021002;Wish (Album Version);NA;2001
TRAULJK128F4294B58;d955e531a6c6fce12f624f1a30b0dd7e;2.653;208.08;22050;215.562;-8.669;121.6;5;0.936;1;0.707;4;0.88;0;0;AR1SQSG1187B9AC782;Kent;Eskilstuna, Sweden;0.700570065018834;0.487595647695786;;B-sidor 95 - 00;SOVRDND12A8C13AE30;Markus sång;0.476435219642529;0
TRAULOO12903CF47B6;da351d9187d899aaff2b6068bd9e1fc7;0;307.345;22050;318.9024;-5.255;117.593;2;0.299;0;0.422;4;0.544;0;0;AR4C6V01187FB3BAF4;Moonspell;Portugal;0.722570573510147;0.499826313540102;;Wolfheart (re-issue + Bonus Tracks);SOTYJVR12AC468B3BD;Alma Mater;NA;1995
TRAULTS128F931290B;c51dcfd64490394f16f744cb9820a685;0.136;373.267;22050;382.58893;-4.657;78.959;5;0.924;1;0.656;3;0.865;0;0;AR74Q3R1187B9B24C3;Nightwish;Kitee, Finland;0.80198921596931;0.580345271377833;;Angels Fall First;SOLDLXG12AB0185707;Beauty And The Beast;NA;1997
TRAULZG128F425E06C;f5e096dc50c8b9a091800f0ef30af6f7;0.196;87.481;22050;92.36853;-12.206;114.378;2;0.629;0;0.536;1;0;0;0;ARQ76LG1187B9ACD84;Black Flag;Los Angeles, CA;0.73120804716564;0.547506775317875;;Everything Went Black;SOMTRKO12A8C134D55;Police Story;0.678633788631526;1981
TRAULZV12903CF968F;b8e9753eeb66d8a1dbc59216743c0ccc;0.328;227.515;22050;231.1571;-6.604;161.063;7;0.003;1;0.289;4;0;0;0;ARS6HDE1187B99CA29;Joe Lynn Turner;;0.62004169471839;0.364975595396223;;Nothing's Changed [Original Recording Remastered];SONCMDH12A58A7C500;Knock Knock;0;0
TRAULZX128F92F5464;7cb544a17b5d9a6a9b8ecd44f03fe2aa;2.479;221.292;22050;234.50077;-20.58;117.85;4;0.782;0;0.665;3;0;0;0;ARFWZZD1187FB561F9;The Fureys;;0.466331054287091;0.332749770049259;;The Fureys Finest;SOEEQKB12A8C143340;The Lonesome Boatman;NA;0
TRAUMBG12903CF0D68;2937b32bba65fc6aa72f154e95a5b06f;0;458.101;22050;468.00934;-13.75;129.761;1;0.451;1;0.547;4;0;0;0;ARU230L1187FB4642F;Walter Hawkins;Oakland, CA;0.475827934504847;0.31400816731809;;Love Alive II;SOWRKPT12AC468E5D5;Never Alone;0.26586104921065;1978
TRAUMEN128F9355DCC;b322ad9065eff2c686735e4e2549372a;0;383.344;22050;422.24281;-10.412;123.984;11;0.188;0;0.336;4;1;0;0;AR4AEIP1187FB4030A;Wamdue Project;Atlanta, GA;0.617430027587283;0.42884159415286;;Private Beach Club - By Afterlife;SOVAKME12AB01892EE;Washes Over Me;0.212045405483719;0
TRAUMHL128F930CFCB;0ca92be26417dd6282acd5e920191758;0.137;151.203;22050;156.18567;-14.873;202.789;7;0.113;1;0.462;4;0;0;0;AR2XBPG1187B98FCBE;Planxty;;0.548189066221387;0.382591638095534;;Planxty;SORVNPU12A8C134C36;Junior Crehan's Favourite - Corney Is Coming;0.478276994930047;1973
TRAUMIT128F424DA18;51054496d4ad7f60b26e68ce8545e302;0.162;134.194;22050;137.37751;-5.477;127.407;10;0.018;0;0.345;4;0.877;0;0;AR633SY1187B9AC3B9;Weezer;;0.831197177107359;0.776167742324105;;Maladroit;SOHJIWJ12AB0184EF9;Dope Nose;0.817227559742586;2002
TRAUMIX12903CE640C;3b93808f0fbc4355d5053a11c0aeef3f;0.517;223.469;22050;227.5522;-12.654;64.101;1;0.363;0;0.221;5;0.751;0;0;ARX9YIP1187B98A656;RUN-DMC;;0.686988954629245;0.606630151729185;;Original Album Classics;SOKTSYD12A8C13CB8F;Bob Your Head;0.41373983586011;1990
TRAUMMP12903C9D5C4;47cb4b2fb1a8744b72d3e37f82c2f58c;0.121;128.888;22050;141.68771;-12.994;115.591;7;1;1;0.654;3;1;0;0;ARHT0B11187B993CB3;Eddy Raven;Lafayette, LA;0.464994319368088;0.344721111172001;;That Good Old Gospel Music_ Volume 2;SOZEGIU12AB01895A8;Love Lifted Me;0;0
TRAUMNH128F92FB67F;22fcaf718d78fa7daecd5de45a383321;0.382;267.384;22050;283.03628;-7.535;94.543;2;0.975;1;0.826;4;0;0;0;AR76DOS1187FB5AE78;The Jeff Healey Band;;0.716854351768935;0.414236247721994;;Legacy:Volume One;SOUFPAB12A8C1382E0;It Could All Get Blown Away;0.730674067539131;1992
TRAUMPU12903CBD2E2;3d1872a54f00067bd58feda55a9b32c9;0.084;257.173;22050;264.14975;-11.398;95.37;0;0;1;0.167;4;0.326;0;0;AR52QY11187B99FC59;Anthony Cruz;Mandeville, Jamaica;0.534443602414724;0.333584627835239;;Tsahai Riddim (aka Receive);SOQWNGK12AB01897E2;Make it up;0;2005
TRAUMRB128F93377DB;75045c1a008f01a02557c2d7ebe76230;0.444;137.996;22050;143.43791;-16.243;73.716;2;0.511;0;0.631;5;0.649;0;0;ARYDFJA1241B9CBFF2;Jacques Douai;;0.31385115159842;0.145190829790051;;Heritage - Maintenant Que La Jeunesse... - BAM (1968-1971);SOGBVJQ12AB01834A1;Le Roi A Fait Battre Tambour;NA;0
TRAUMRG128F1483D2F;642e50b47241253672b91ca8bdb78b82;0;274.21;22050;295.57506;-12.611;87.099;9;0.735;1;0.732;4;0.458;0;0;ARG1UAO1187FB55E50;Sammi Cheng;;0.490611414182493;0.391574164115997;;Sammi Vs Sammi 04 Concert CD;SOHRNFL12A6D4F9978;Luo Cuo Che;NA;0
TRAUMVE12903CE05FE;9f9913910c664c61d5f08b888b4bc4ce;0.648;164.455;22050;175.90812;-18.529;98.241;7;0.583;0;0.58;1;0;0;0;ARWXHRS1241B9C7A1E;Thomas Battenstein;;0.425627240030423;0;;Guitaropa;SOUFDQA12AB0189758;Jag Vet En Dejlig Rosa;NA;0
TRAUMZG128F934462A;74f49de751347052baec7bb252c7734a;0.334;271.563;22050;282.64444;-13.98;133.088;4;0.539;1;0.649;1;0;0;0;ARVSB691187FB3C711;Hector;CANADA - Ontario;0.588726635307235;0.368550447639012;;Hotelli Hannikainen;SOACDZP12AB0188A3C;Hannikaisen baari;0.547952941980035;0
